base_task_id,condition,condition_zh,threshold,subset_worker_ids,valid_k,partition_status,partition_status_zh,task_crowd_structure_status,task_crowd_structure_status_zh,structure_reason,enumeration_truncated,cluster_membership_json,candidate_partitions_json,pairwise_metric_eligible_count,pairwise_correspondence_eligible_count,pairwise_correspondence_incompatible_count,included_in_partition_metric_average,shannon_entropy,gini_simpson,largest_mode_share,supported_multimodality,mode_count,pairwise_correspondence_disagreement,pairwise_metric_dissimilarity_all,subset_index,common_k
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,semi,模型预标注辅助,0.97,1;2;30;32,4,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:semi:1"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:semi:2"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:semi:30""], [""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:semi:32""]]","[[[""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:semi:1"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:semi:2"", ""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:semi:30""], [""q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5:semi:32""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0084140371740886,0.0196615383953321,1,4
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,纯人工,0.97,12;27;30,3,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:27"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:30""], [""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:12""]]","[[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:27"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:30""], [""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:12""]]]",3,1,2,True,0.6365141682948128,0.4444444444444444,0.6666666666666666,0.0,2.0,0.0124052845528456,0.0182883078336892,1,3
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,纯人工,0.97,12;27;32,3,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:27"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:32""], [""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:12""]]","[[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:27"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:32""], [""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:12""]]]",3,1,2,True,0.6365141682948128,0.4444444444444444,0.6666666666666666,0.0,2.0,0.0104172181503251,0.0180125740079392,2,3
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,纯人工,0.97,12;27;33,3,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:27"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:33""], [""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:12""]]","[[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:27"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:33""], [""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:12""]]]",3,1,2,True,0.6365141682948128,0.4444444444444444,0.6666666666666666,0.0,2.0,0.0121796891757639,0.0192157141567703,3,3
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,纯人工,0.97,12;30;32,3,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:30"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:32""], [""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:12""]]","[[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:30"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:32""], [""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:12""]]]",3,1,2,True,0.6365141682948128,0.4444444444444444,0.6666666666666666,0.0,2.0,0.0090818996664632,0.0155898933209066,4,3
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,纯人工,0.97,12;30;33,3,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:30"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:33""], [""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:12""]]","[[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:30"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:33""], [""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:12""]]]",3,1,2,True,0.6365141682948128,0.4444444444444444,0.6666666666666666,0.0,2.0,0.0064650030353101,0.0153332442508737,5,3
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,纯人工,0.97,12;32;33,3,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:32"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:33""], [""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:12""]]","[[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:32"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:33""], [""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:12""]]]",3,1,2,True,0.6365141682948128,0.4444444444444444,0.6666666666666666,0.0,2.0,0.0112973714927293,0.0173309887117703,6,3
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,纯人工,0.97,27;30;32,3,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:27"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:30"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:32""]]","[[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:27"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:30"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:32""]]]",3,3,0,True,-0.0,0.0,1.0,0.0,1.0,0.0106348007898779,0.0106348007898779,7,3
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,纯人工,0.97,27;30;33,3,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:27"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:30"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:33""]]","[[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:27"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:30"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:33""]]]",3,3,0,True,-0.0,0.0,1.0,0.0,1.0,0.0103499922546399,0.0103499922546399,8,3
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,纯人工,0.97,27;32;33,3,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:27"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:32"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:33""]]","[[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:27"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:32"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:33""]]]",3,3,0,True,-0.0,0.0,1.0,0.0,1.0,0.0112980929396061,0.0112980929396061,9,3
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,纯人工,0.97,30;32;33,3,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:30"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:32"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:33""]]","[[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:30"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:32"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:manual:33""]]]",3,3,0,True,-0.0,0.0,1.0,0.0,1.0,0.0089480913981675,0.0089480913981675,10,3
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,模型预标注辅助,0.97,17;18;34,3,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:semi:17"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:semi:18"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:semi:34""]]","[[[""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:semi:17"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:semi:18"", ""q9vSo1VnCiC_a424533651804a38a55b1252daccc81e:semi:34""]]]",3,3,0,True,-0.0,0.0,1.0,0.0,1.0,0.0061657145216274,0.0061657145216274,1,3
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,纯人工,0.97,17;31;32;6,4,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:17"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:31"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:32""], [""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:6""]]","[[[""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:17"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:31"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:32""], [""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:6""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.003497275817518,0.0078585860596443,1,4
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,纯人工,0.97,17;31;32;8,4,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:17"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:31"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:32"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:8""]]","[[[""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:17"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:31"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:32"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:8""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.0048113264175072,0.0048113264175072,2,4
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,纯人工,0.97,17;31;6;8,4,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:17"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:31"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:8""], [""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:6""]]","[[[""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:17"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:31"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:8""], [""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:6""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0054992553980542,0.0085728290990092,3,4
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,纯人工,0.97,17;32;6;8,4,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:17"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:32"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:8""], [""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:6""]]","[[[""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:17"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:32"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:8""], [""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:6""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0049723548422321,0.0081681553821157,4,4
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,纯人工,0.97,31;32;6;8,4,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:31"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:32"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:8""], [""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:6""]]","[[[""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:31"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:32"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:8""], [""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:manual:6""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0052764196122243,0.0082512631757,5,4
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,模型预标注辅助,0.97,11;12;15;34,4,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:semi:11"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:semi:12"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:semi:15""], [""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:semi:34""]]","[[[""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:semi:11"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:semi:12"", ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:semi:15""], [""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:semi:34""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0,0.0062556966145834,1,4
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,纯人工,0.97,12;27;28;30,4,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:12"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:27"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:30""], [""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:28""]]","[[[""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:12"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:27"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:30""], [""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:28""]]]",6,6,0,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0249493953703727,0.0249493953703727,1,4
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,纯人工,0.97,12;27;28;36,4,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:12"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:27"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:36""], [""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:28""]]","[[[""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:12"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:27"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:36""], [""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:28""]]]",6,6,0,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.024036313791853,0.024036313791853,2,4
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,纯人工,0.97,12;27;30;36,4,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:12"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:27"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:30"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:36""]]","[[[""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:12"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:27"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:30"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:36""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.0140750893624257,0.0140750893624257,3,4
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,纯人工,0.97,12;28;30;36,4,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:12"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:30"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:36""], [""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:28""]]","[[[""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:12"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:30"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:36""], [""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:28""]]]",6,6,0,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0244587113241043,0.0244587113241043,4,4
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,纯人工,0.97,27;28;30;36,4,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:27"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:30"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:36""], [""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:28""]]","[[[""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:27"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:30"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:36""], [""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:manual:28""]]]",6,6,0,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0201708914934716,0.0201708914934716,5,4
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,模型预标注辅助,0.97,13;2;29;32,4,unique,唯一分区,dominant_with_dissent,主模式伴少数异议,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:semi:13"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:semi:2"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:semi:29""], [""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:semi:32""]]","[[[""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:semi:13"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:semi:2"", ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:semi:29""], [""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13:semi:32""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0113381733916724,0.0221156633071751,1,4
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,纯人工,0.97,10;13;18;34,4,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:10"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:13"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:18"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:34""]]","[[[""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:10"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:13"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:18"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:34""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.0048323757568698,0.0048323757568698,1,4
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,纯人工,0.97,10;13;18;6,4,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:10"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:13"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:18"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:6""]]","[[[""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:10"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:13"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:18"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:6""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.0045118777953013,0.0045118777953013,2,4
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,纯人工,0.97,10;13;34;6,4,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:10"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:13"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:34"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:6""]]","[[[""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:10"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:13"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:34"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:6""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.0047791168815261,0.0047791168815261,3,4
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,纯人工,0.97,10;18;34;6,4,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:10"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:18"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:34"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:6""]]","[[[""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:10"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:18"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:34"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:6""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.0042883908713083,0.0042883908713083,4,4
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,纯人工,0.97,13;18;34;6,4,unique,唯一分区,unimodal,单峰,unique_complete_link_partition,False,"[[""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:13"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:18"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:34"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:6""]]","[[[""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:13"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:18"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:34"", ""uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:manual:6""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.0048323757568698,0.0048323757568698,5,4
